FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7ab5,40666,2007,0.71,POINT (8989048.88155684 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7ab4,40666,2008,1.03,POINT (8989048.88155684 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7ab3,40666,2009,0.9,POINT (8989048.88155684 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7ab2,40666,2010,0.95,POINT (8989048.88155684 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7ab1,40666,2011,0.91,POINT (8989048.88155684 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7ab0,40666,2012,0.98,POINT (8989048.88155684 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aaf,40667,2001,0.73,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aae,40667,2002,0.7,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aad,40667,2003,0.66,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aac,40667,2004,0.62,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aab,40667,2005,0.67,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aaa,40667,2006,0.86,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa9,40667,2007,0.72,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa8,40667,2008,0.96,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa7,40667,2009,0.82,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa6,40667,2010,0.87,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa5,40667,2011,0.83,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa4,40667,2012,0.85,POINT (9044708.626953477 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa3,40668,2001,0.71,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa2,40668,2002,0.68,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa1,40668,2003,0.66,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7aa0,40668,2004,0.59,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a9f,40668,2005,0.63,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a9e,40668,2006,0.81,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a9d,40668,2007,0.69,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a9c,40668,2008,0.96,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a9b,40668,2009,0.84,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a9a,40668,2010,0.86,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a99,40668,2011,0.87,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a98,40668,2012,0.83,POINT (9100368.372350115 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a97,40669,2001,0.68,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a96,40669,2002,0.65,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a95,40669,2003,0.66,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a94,40669,2004,0.51,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a93,40669,2005,0.57,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a92,40669,2006,0.77,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a91,40669,2007,0.68,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a90,40669,2008,0.94,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a8f,40669,2009,0.83,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a8e,40669,2010,0.83,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a8d,40669,2011,0.86,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a8c,40669,2012,0.78,POINT (9156028.117746752 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a8b,40670,2001,0.63,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a8a,40670,2002,0.59,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a89,40670,2003,0.63,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a88,40670,2004,0.41,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a87,40670,2005,0.51,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a86,40670,2006,0.72,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a85,40670,2007,0.67,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a84,40670,2008,0.88,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a83,40670,2009,0.83,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a82,40670,2010,0.75,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a81,40670,2011,0.82,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a80,40670,2012,0.7,POINT (9211687.863143386 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a7f,40671,2001,0.63,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a7e,40671,2002,0.64,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a7d,40671,2003,0.66,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a7c,40671,2004,0.45,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a7b,40671,2005,0.53,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a7a,40671,2006,0.7,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a79,40671,2007,0.65,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a78,40671,2008,0.92,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a77,40671,2009,0.9,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a76,40671,2010,0.8,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a75,40671,2011,0.87,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a74,40671,2012,0.72,POINT (9267347.608540025 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a73,40672,2001,0.67,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a72,40672,2002,0.67,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a71,40672,2003,0.68,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a70,40672,2004,0.48,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a6f,40672,2005,0.56,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a6e,40672,2006,0.69,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a6d,40672,2007,0.63,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a6c,40672,2008,0.93,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a6b,40672,2009,0.88,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a6a,40672,2010,0.83,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a69,40672,2011,0.87,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a68,40672,2012,0.77,POINT (9323007.353936663 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a67,40673,2001,0.7,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a66,40673,2002,0.71,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a65,40673,2003,0.68,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a64,40673,2004,0.5,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a63,40673,2005,0.57,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a62,40673,2006,0.67,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a61,40673,2007,0.61,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a60,40673,2008,0.93,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a5f,40673,2009,0.88,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a5e,40673,2010,0.85,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a5d,40673,2011,0.87,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a5c,40673,2012,0.79,POINT (9378667.099333297 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a5b,40674,2001,0.72,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a5a,40674,2002,0.71,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a59,40674,2003,0.67,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a58,40674,2004,0.48,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a57,40674,2005,0.56,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a56,40674,2006,0.66,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a55,40674,2007,0.59,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a54,40674,2008,0.91,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a53,40674,2009,0.88,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a52,40674,2010,0.84,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a51,40674,2011,0.86,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a50,40674,2012,0.8,POINT (9434326.844729934 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a4f,40675,2001,0.76,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a4e,40675,2002,0.73,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a4d,40675,2003,0.68,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a4c,40675,2004,0.5,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a4b,40675,2005,0.58,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a4a,40675,2006,0.65,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a49,40675,2007,0.57,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a48,40675,2008,0.91,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a47,40675,2009,0.88,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a46,40675,2010,0.86,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a45,40675,2011,0.88,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a44,40675,2012,0.85,POINT (9489986.590126572 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a43,40676,2001,0.81,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a42,40676,2002,0.77,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a41,40676,2003,0.72,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a40,40676,2004,0.53,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a3f,40676,2005,0.64,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a3e,40676,2006,0.68,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a3d,40676,2007,0.57,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a3c,40676,2008,0.94,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a3b,40676,2009,0.89,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a3a,40676,2010,0.92,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a39,40676,2011,0.9,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a38,40676,2012,0.92,POINT (9545646.335523209 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a37,40677,2001,0.91,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a36,40677,2002,0.85,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a35,40677,2003,0.83,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a34,40677,2004,0.64,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a33,40677,2005,0.76,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a32,40677,2006,0.75,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a31,40677,2007,0.68,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a30,40677,2008,1,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a2f,40677,2009,0.94,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a2e,40677,2010,1.01,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a2d,40677,2011,0.93,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a2c,40677,2012,1.04,POINT (9601306.080919845 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a2b,40678,2001,0.94,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a2a,40678,2002,0.89,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a29,40678,2003,0.86,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a28,40678,2004,0.67,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a27,40678,2005,0.79,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a26,40678,2006,0.76,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a25,40678,2007,0.72,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a24,40678,2008,1.01,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a23,40678,2009,1,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a22,40678,2010,1.05,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a21,40678,2011,0.94,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a20,40678,2012,1.08,POINT (9656965.826316481 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a1f,40679,2001,0.94,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a1e,40679,2002,0.87,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a1d,40679,2003,0.86,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a1c,40679,2004,0.65,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a1b,40679,2005,0.78,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a1a,40679,2006,0.75,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a19,40679,2007,0.72,POINT (9712625.57171312 3471454.9819268296)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7a18,40679,2008,1,POINT (9712625.57171312 3471454.9819268296)
