FID,id_punto,agno,pre_anual,geom
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_409c,42236,2005,1479.4,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_409d,42236,2006,1693.3,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_409e,42236,2007,1644.4,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_409f,42236,2008,2134.1,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a0,42236,2009,1480.5,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a1,42236,2010,1541.5,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a2,42236,2011,2414.2,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a3,42236,2012,2142.6,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a4,42236,2013,1663.2,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a5,42236,2014,1695.2,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a6,42236,2015,1429.7,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a7,42236,2016,1526.6,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a8,42236,2017,1588.8,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40a9,42236,2018,1610.8,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40aa,42236,2019,1599.3,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ab,42236,2020,1943.2,POINT (9378667.099333297 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ac,42237,2001,2061.8,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ad,42237,2002,1982.8,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ae,42237,2003,2024,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40af,42237,2004,2283.8,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b0,42237,2005,1580.6,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b1,42237,2006,1828,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b2,42237,2007,1783.7,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b3,42237,2008,2135.1,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b4,42237,2009,1585.5,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b5,42237,2010,1763.1,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b6,42237,2011,2466,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b7,42237,2012,2228.1,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b8,42237,2013,1663.2,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40b9,42237,2014,1695.2,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ba,42237,2015,1429.7,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40bb,42237,2016,1526.6,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40bc,42237,2017,1588.8,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40bd,42237,2018,1610.8,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40be,42237,2019,1599.3,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40bf,42237,2020,1943.2,POINT (9434326.844729934 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c0,42238,2001,1978.1,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c1,42238,2002,1935.8,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c2,42238,2003,2026.5,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c3,42238,2004,2272.6,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c4,42238,2005,1530.6,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c5,42238,2006,1871.6,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c6,42238,2007,1796.1,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c7,42238,2008,1901.2,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c8,42238,2009,1595.8,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40c9,42238,2010,1889.1,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ca,42238,2011,2288.1,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40cb,42238,2012,2080.2,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40cc,42238,2013,1924.5,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40cd,42238,2014,1895.5,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ce,42238,2015,1807.6,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40cf,42238,2016,1846.7,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d0,42238,2017,1687.1,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d1,42238,2018,1826.8,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d2,42238,2019,1893.4,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d3,42238,2020,2038,POINT (9489986.590126572 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d4,42239,2001,1550.6,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d5,42239,2002,1578.3,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d6,42239,2003,1655.7,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d7,42239,2004,1828.6,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d8,42239,2005,1236.3,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40d9,42239,2006,1491.5,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40da,42239,2007,1482.8,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40db,42239,2008,1451.4,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40dc,42239,2009,1313.5,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40dd,42239,2010,1566.7,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40de,42239,2011,1772,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40df,42239,2012,1602.5,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e0,42239,2013,1924.5,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e1,42239,2014,1895.5,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e2,42239,2015,1807.6,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e3,42239,2016,1846.7,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e4,42239,2017,1687.1,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e5,42239,2018,1826.8,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e6,42239,2019,1893.4,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e7,42239,2020,2038,POINT (9545646.335523209 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e8,42240,2001,1679.1,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40e9,42240,2002,1725.9,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ea,42240,2003,1801.6,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40eb,42240,2004,1938.1,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ec,42240,2005,1355.7,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ed,42240,2006,1546.8,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ee,42240,2007,1592.7,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ef,42240,2008,1518.6,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f0,42240,2009,1457.7,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f1,42240,2010,1722.1,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f2,42240,2011,1877.3,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f3,42240,2012,1726.2,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f4,42240,2013,1721.4,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f5,42240,2014,1360.4,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f6,42240,2015,1606.7,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f7,42240,2016,1728.7,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f8,42240,2017,1524.6,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40f9,42240,2018,1583.5,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40fa,42240,2019,1470.9,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40fb,42240,2020,1756.8,POINT (9601306.080919845 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40fc,42241,2001,2054.3,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40fd,42241,2002,2102.7,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40fe,42241,2003,2217.3,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_40ff,42241,2004,2298.8,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4100,42241,2005,1673.9,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4101,42241,2006,1805.4,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4102,42241,2007,1923.1,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4103,42241,2008,1831.7,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4104,42241,2009,1783.1,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4105,42241,2010,2115.2,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4106,42241,2011,2233.9,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4107,42241,2012,2050,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4108,42241,2013,1721.4,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4109,42241,2014,1360.4,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_410a,42241,2015,1606.7,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_410b,42241,2016,1728.7,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_410c,42241,2017,1524.6,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_410d,42241,2018,1583.5,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_410e,42241,2019,1470.9,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_410f,42241,2020,1756.8,POINT (9656965.826316481 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4110,42242,2001,2256.8,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4111,42242,2002,2290.3,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4112,42242,2003,2437.5,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4113,42242,2004,2492.4,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4114,42242,2005,1847.9,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4115,42242,2006,1928.4,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4116,42242,2007,2112.2,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4117,42242,2008,2006.9,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4118,42242,2009,1967.1,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4119,42242,2010,2341.9,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_411a,42242,2011,2413.3,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_411b,42242,2012,2189.7,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_411c,42242,2013,2099.5,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_411d,42242,2014,1719.6,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_411e,42242,2015,2026.4,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_411f,42242,2016,2074.9,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4120,42242,2017,1932.5,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4121,42242,2018,1822.3,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4122,42242,2019,1885.7,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4123,42242,2020,2360.4,POINT (9712625.57171312 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4124,42243,2001,2274.1,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4125,42243,2002,2305.3,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4126,42243,2003,2462.5,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4127,42243,2004,2454.8,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4128,42243,2005,1885.1,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4129,42243,2006,1883.9,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_412a,42243,2007,2115.6,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_412b,42243,2008,2014.4,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_412c,42243,2009,1971.4,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_412d,42243,2010,2330.9,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_412e,42243,2011,2350.8,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_412f,42243,2012,2117.3,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4130,42243,2013,2099.5,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4131,42243,2014,1719.6,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4132,42243,2015,2026.4,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4133,42243,2016,2074.9,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4134,42243,2017,1932.5,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4135,42243,2018,1822.3,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4136,42243,2019,1885.7,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4137,42243,2020,2360.4,POINT (9768285.317109756 3154740.816666564)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4138,42530,2001,686.1,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4139,42530,2002,617.9,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_413a,42530,2003,862.4,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_413b,42530,2004,620.6,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_413c,42530,2005,646.4,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_413d,42530,2006,589.9,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_413e,42530,2007,647.4,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_413f,42530,2008,939.5,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4140,42530,2009,508.6,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4141,42530,2010,478.8,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4142,42530,2011,1040.9,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4143,42530,2012,1072.1,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4144,42530,2013,929.1,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4145,42530,2014,485.8,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4146,42530,2015,599.6,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4147,42530,2016,665.4,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4148,42530,2017,710.5,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4149,42530,2018,1031.1,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_414a,42530,2019,1025.2,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_414b,42530,2020,802.2,POINT (8933389.136160204 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_414c,42531,2001,692.7,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_414d,42531,2002,684.6,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_414e,42531,2003,784.5,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_414f,42531,2004,623.7,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4150,42531,2005,636.6,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4151,42531,2006,578.1,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4152,42531,2007,634.1,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4153,42531,2008,983.4,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4154,42531,2009,527.5,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4155,42531,2010,343.6,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4156,42531,2011,1199.8,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4157,42531,2012,1139.6,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4158,42531,2013,929.1,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4159,42531,2014,485.8,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_415a,42531,2015,599.6,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_415b,42531,2016,665.4,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_415c,42531,2017,710.5,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_415d,42531,2018,1031.1,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_415e,42531,2019,1025.2,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_415f,42531,2020,802.2,POINT (8989048.88155684 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4160,42532,2001,708.2,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4161,42532,2002,749.4,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4162,42532,2003,750.5,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4163,42532,2004,649,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4164,42532,2005,620.2,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4165,42532,2006,554.6,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4166,42532,2007,619.2,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4167,42532,2008,988.9,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4168,42532,2009,556.7,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4169,42532,2010,274.7,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_416a,42532,2011,1270.6,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_416b,42532,2012,1187.2,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_416c,42532,2013,1070.6,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_416d,42532,2014,600.2,POINT (9044708.626953477 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_416e,42532,2015,638.5,POINT (9044708.626953477 3092272.122885534)
