FID,id_punto,agno,anomalia_temp_min_anual,geom
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b02,42228,2011,0.67,POINT (8933389.136160204 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b03,42228,2012,0.95,POINT (8933389.136160204 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b04,42229,2001,0.76,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b05,42229,2002,1.35,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b06,42229,2003,0.82,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b07,42229,2004,1.1,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b08,42229,2005,0.72,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b09,42229,2006,1.13,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b0a,42229,2007,0.18,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b0b,42229,2008,0.69,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b0c,42229,2009,1.45,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b0d,42229,2010,1.4,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b0e,42229,2011,0.71,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b0f,42229,2012,0.94,POINT (8989048.88155684 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b10,42230,2001,0.81,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b11,42230,2002,1.36,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b12,42230,2003,0.87,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b13,42230,2004,1.12,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b14,42230,2005,0.78,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b15,42230,2006,1.22,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b16,42230,2007,0.27,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b17,42230,2008,0.71,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b18,42230,2009,1.43,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b19,42230,2010,1.39,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b1a,42230,2011,0.75,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b1b,42230,2012,0.97,POINT (9044708.626953477 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b1c,42231,2001,0.86,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b1d,42231,2002,1.35,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b1e,42231,2003,0.91,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b1f,42231,2004,1.09,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b20,42231,2005,0.85,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b21,42231,2006,1.23,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b22,42231,2007,0.4,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b23,42231,2008,0.74,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b24,42231,2009,1.42,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b25,42231,2010,1.43,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b26,42231,2011,0.78,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b27,42231,2012,1.01,POINT (9100368.372350115 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b28,42232,2001,0.93,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b29,42232,2002,1.34,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b2a,42232,2003,0.94,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b2b,42232,2004,1.12,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b2c,42232,2005,0.9,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b2d,42232,2006,1.25,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b2e,42232,2007,0.49,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b2f,42232,2008,0.78,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b30,42232,2009,1.4,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b31,42232,2010,1.42,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b32,42232,2011,0.83,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b33,42232,2012,0.99,POINT (9156028.117746752 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b34,42233,2001,0.99,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b35,42233,2002,1.33,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b36,42233,2003,1,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b37,42233,2004,1.1,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b38,42233,2005,0.99,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b39,42233,2006,1.3,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b3a,42233,2007,0.6,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b3b,42233,2008,0.79,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b3c,42233,2009,1.33,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b3d,42233,2010,1.4,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b3e,42233,2011,0.85,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b3f,42233,2012,1,POINT (9211687.863143386 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b40,42234,2001,1.03,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b41,42234,2002,1.32,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b42,42234,2003,1.06,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b43,42234,2004,1.15,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b44,42234,2005,1.05,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b45,42234,2006,1.31,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b46,42234,2007,0.7,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b47,42234,2008,0.83,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b48,42234,2009,1.28,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b49,42234,2010,1.4,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b4a,42234,2011,0.88,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b4b,42234,2012,1.03,POINT (9267347.608540025 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b4c,42235,2001,1.08,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b4d,42235,2002,1.35,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b4e,42235,2003,1.09,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b4f,42235,2004,1.14,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b50,42235,2005,1.09,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b51,42235,2006,1.31,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b52,42235,2007,0.77,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b53,42235,2008,0.88,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b54,42235,2009,1.25,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b55,42235,2010,1.37,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b56,42235,2011,0.89,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b57,42235,2012,1.03,POINT (9323007.353936663 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b58,42236,2001,1.11,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b59,42236,2002,1.35,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b5a,42236,2003,1.11,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b5b,42236,2004,1.14,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b5c,42236,2005,1.14,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b5d,42236,2006,1.36,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b5e,42236,2007,0.9,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b5f,42236,2008,0.9,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b60,42236,2009,1.16,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b61,42236,2010,1.38,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b62,42236,2011,0.9,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b63,42236,2012,0.99,POINT (9378667.099333297 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b64,42237,2001,1.16,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b65,42237,2002,1.33,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b66,42237,2003,1.17,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b67,42237,2004,1.17,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b68,42237,2005,1.19,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b69,42237,2006,1.39,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b6a,42237,2007,0.95,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b6b,42237,2008,0.98,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b6c,42237,2009,1.12,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b6d,42237,2010,1.36,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b6e,42237,2011,0.93,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b6f,42237,2012,0.98,POINT (9434326.844729934 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b70,42238,2001,1.18,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b71,42238,2002,1.3,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b72,42238,2003,1.19,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b73,42238,2004,1.15,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b74,42238,2005,1.21,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b75,42238,2006,1.4,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b76,42238,2007,1.09,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b77,42238,2008,1,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b78,42238,2009,1.1,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b79,42238,2010,1.3,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b7a,42238,2011,0.93,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b7b,42238,2012,0.94,POINT (9489986.590126572 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b7c,42239,2001,1.23,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b7d,42239,2002,1.27,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b7e,42239,2003,1.18,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b7f,42239,2004,1.17,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b80,42239,2005,1.2,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b81,42239,2006,1.43,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b82,42239,2007,1.13,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b83,42239,2008,1.03,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b84,42239,2009,1,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b85,42239,2010,1.25,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b86,42239,2011,0.94,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b87,42239,2012,0.85,POINT (9545646.335523209 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b88,42240,2001,1.27,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b89,42240,2002,1.3,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b8a,42240,2003,1.17,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b8b,42240,2004,1.12,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b8c,42240,2005,1.22,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b8d,42240,2006,1.42,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b8e,42240,2007,1.13,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b8f,42240,2008,1.02,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b90,42240,2009,1.03,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b91,42240,2010,1.22,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b92,42240,2011,0.93,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b93,42240,2012,0.71,POINT (9601306.080919845 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b94,42241,2001,1.26,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b95,42241,2002,1.24,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b96,42241,2003,1.14,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b97,42241,2004,1.14,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b98,42241,2005,1.23,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b99,42241,2006,1.47,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b9a,42241,2007,1.11,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b9b,42241,2008,1.07,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b9c,42241,2009,1.07,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b9d,42241,2010,1.23,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b9e,42241,2011,0.95,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6b9f,42241,2012,0.56,POINT (9656965.826316481 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba0,42242,2001,1.24,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba1,42242,2002,1.2,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba2,42242,2003,1.09,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba3,42242,2004,1.09,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba4,42242,2005,1.22,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba5,42242,2006,1.48,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba6,42242,2007,1.14,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba7,42242,2008,1.05,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba8,42242,2009,1.14,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ba9,42242,2010,1.23,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6baa,42242,2011,0.96,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bab,42242,2012,0.43,POINT (9712625.57171312 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bac,42243,2001,1.19,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bad,42243,2002,1.16,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bae,42243,2003,1.07,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6baf,42243,2004,1.06,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb0,42243,2005,1.22,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb1,42243,2006,1.49,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb2,42243,2007,1.18,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb3,42243,2008,1.09,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb4,42243,2009,1.24,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb5,42243,2010,1.28,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb6,42243,2011,0.99,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb7,42243,2012,0.35,POINT (9768285.317109756 3154740.816666564)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb8,42530,2001,0.57,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bb9,42530,2002,1.28,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bba,42530,2003,0.76,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bbb,42530,2004,0.88,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bbc,42530,2005,0.58,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bbd,42530,2006,0.88,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bbe,42530,2007,-0.02,POINT (8933389.136160204 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6bbf,42530,2008,0.61,POINT (8933389.136160204 3092272.122885534)
