"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1978-11","1407","G","0","1,G",,,,,"0","1,G","0","1,G","0",",G","15",",G","0",",G","38","1,G,28,",,,"76",",G,01,","195","G","175",",G",,,"59.0","1,G","69.8",",,,G","48.1","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1978-12","1407","G","0",",G",,,,,"0",",G","0",",G","0",",G","9",",G","0",",G","33",",G,17,",,,"75",",G,14,","575","G","380",",G",,,"52.7",",G","67.6",",,,G","37.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-01","0","G","0",",G",,,,,"0",",G","3",",G","0",",G","3",",G","0",",G","31",",G,07,",,,"71",",G,07,","1014","G","439",",G",,,"50.8",",G","65.1",",,,G","36.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-02","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","2",",G","0",",G","33",",G,04,",,,"73",",G,18,","1362","G","348",",G",,,"52.6",",G","65.8",",,,G","39.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-03","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","26",",G","0",",G","34",",G,11,",,,"81",",G,31,","1542","G","180",",G",,,"59.2",",G","75.2",",,,G","43.2",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-04","100","G","100",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","48",",G,06,",,,"87",",G,26,","1550","G","8",",G",,,"68.1",",G","81.4",",,,G","54.8",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-05","352","G","252","1,G",,,,,"0","1,G","0","1,G","0",",G","31",",G","4",",G","51","1,G,06,",,,"91",",G,18,","1550","G","0",",G",,,"73.4","1,G","86.7",",,,G","60.0","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-06","645","G","294","1,G",,,,,"0","1,G","0","1,G","0",",G","30",",G","6",",G","58","1,G,01,",,,"93",",G,03,","1550","G","0",",G",,,"75.1","1,G","84.0",",,,G","66.2","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-07","968","G","322",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","66",",G,27,",,,"88",",G,08,","0","G","0",",G",,,"75.4",",G","81.9",",,,G","68.8",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-08","1264","G","296",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","65",",G,27,",,,"87",",G,04,","0","G","0",",G",,,"74.5",",G","80.9",",,,G","68.2",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-09","1462","G","199","1,G",,,,,"0","1,G","0","1,G","0",",G","30",",G","0",",G","57","1,G,23,",,,"84",",G,25,","0","G","0",",G",,,"71.8","1,G","80.1",",,,G","63.5","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-10","1521","G","59","1,G",,,,,"0","1,G","0","1,G","0",",G","30",",G","0",",G","48","1,G,25,",,,"84",",G,05,","19","G","19",",G",,,"66.3","1,G","76.9",",,,G","55.7","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-11","1521","G","0",",G",,,,,"0",",G","0",",G","0",",G","28",",G","0",",G","46",",G,27,+",,,"78",",G,05,","132","G","113",",G",,,"61.2",",G","72.9",",,,G","49.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1979-12","1521","G","0","1,G",,,,,"0","1,G","1","1,G","0",",G","0",",G","0",",G","32","1,G,22,",,,"70",",G,09,","502","G","371",",G",,,"52.5","1,G","64.2",",,,G","40.7","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-01","0","G","0","1,G",,,,,"0","1,G","5","1,G","0",",G","0",",G","0",",G","30","1,G,14,+",,,"66",",G,20,","967","G","464",",G",,,"49.5","1,G","63.6",",,,G","35.4","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-02","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","6",",G","0",",G","33",",G,07,",,,"73",",G,26,","1289","G","322",",G",,,"53.9",",G","67.0",",,,G","40.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-03","1","G","1","1,G",,,,,"0","1,G","0","1,G","0","1,G","22","1,G","0","1,G","37","1,G,13,",,,"83","1,G,28,","1444","G","155","1,G",,,"59.9","1,G","73.4","1,,,G","46.3","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-04","137","G","135","1,G",,,,,"0",",G","0",",G","0","1,G","29","1,G","1","1,G","46",",G,05,",,,"90","1,G,25,","1445","G","1","1,G",,,"69.6","1,G","85.5","1,,,G","53.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-05","346","G","209","1,G",,,,,"0","1,G","0","1,G","0",",G","31",",G","0",",G","55","1,G,12,",,,"87",",G,25,","1445","G","0",",G",,,"71.9","1,G","82.7",",,,G","61.2","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-06","614","G","268","4,G",,,,,"0","4,G","0","4,G","0","1,G","29","1,G","0","1,G","64","4,G,09,",,,"85","1,G,30,+","1445","G","0","1,G",,,"75.2","4,G","82.0","1,,,G","68.4","4,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-07","949","G","335",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","67",",G,30,",,,"86",",G,24,","0","G","0",",G",,,"75.8",",G","82.1",",,,G","69.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-08","1251","G","302","2,G",,,,,"0","2,G","0","2,G","0",",G","31",",G","0",",G","67","2,G,22,",,,"85",",G,30,+","0","G","0",",G",,,"75.3","2,G","82.0",",,,G","68.6","2,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-09","1502","G","251",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","62",",G,21,",,,"84",",G,15,+","0","G","0",",G",,,"73.4",",G","80.5",",,,G","66.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-10","1534","G","32",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","45",",G,27,",,,"80",",G,03,+","34","G","34",",G",,,"64.9",",G","76.1",",,,G","53.8",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-11","1534","G","0","1,G",,,,,"0","1,G","0","1,G","0",",G","23",",G","0",",G","41","1,G,24,",,,"78",",G,01,","217","G","182",",G",,,"58.6","1,G","72.3",",,,G","45.0","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1980-12","1534","G","0",",G",,,,,"0",",G","0",",G","0",",G","3",",G","0",",G","33",",G,13,",,,"71",",G,03,","587","G","371",",G",,,"53.0",",G","66.6",",,,G","39.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-01","0","G","0",",G",,,,,"0",",G","5",",G","0",",G","2",",G","0",",G","29",",G,11,",,,"72",",G,17,+","1063","G","475",",G",,,"49.7",",G","62.1",",,,G","37.1",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-02","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","13",",G","0",",G","33",",G,02,",,,"76",",G,26,","1354","G","291",",G",,,"54.6",",G","68.5",",,,G","40.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-03","2","G","2",",G",,,,,"0",",G","0",",G","0",",G","25",",G","0",",G","39",",G,03,",,,"77",",G,08,","1530","G","176",",G",,,"59.4",",G","72.0",",,,G","46.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-04","36","G","34",",G",,,,,"0",",G","0",",G","0",",G","27",",G","0",",G","46",",G,06,",,,"81",",G,23,+","1564","G","34",",G",,,"65.0",",G","75.6",",,,G","54.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-05","196","G","160",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","55",",G,12,",,,"85",",G,20,","1564","G","0",",G",,,"70.2",",G","79.1",",,,G","61.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-06","477","G","281",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","58",",G,05,",,,"88",",G,13,","1564","G","0",",G",,,"74.4",",G","82.4",",,,G","66.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-07","760","G","283","2,G",,,,,"0","2,G","0","2,G","0","1,G","30","1,G","0","1,G","67","2,G,13,",,,"85","1,G,22,","0","G","0","1,G",,,"74.7","2,G","80.5","1,,,G","68.9","2,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-08","1084","G","324",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","66",",G,26,",,,"86",",G,06,","0","G","0",",G",,,"75.4",",G","82.1",",,,G","68.8",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-09","1316","G","232",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","61",",G,19,",,,"85",",G,24,","0","G","0",",G",,,"72.7",",G","80.0",",,,G","65.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-10","1380","G","64",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","48",",G,29,+",,,"80",",G,17,","18","G","18",",G",,,"66.5",",G","78.0",",,,G","55.0",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-11","1381","G","0","1,G",,,,,"0","1,G","0","1,G","0",",G","26",",G","0",",G","37","1,G,23,+",,,"78",",G,02,","215","G","198",",G",,,"58.3","1,G","72.9",",,,G","43.7","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1981-12","1381","G","0","4,G",,,,,"0","3,G","3","3,G","0","1,G","5","1,G","0","1,G","32","3,G,19,+",,,"72","1,G,03,","586","G","371","1,G",,,"51.2","4,G","66.9","1,,,G","35.6","3,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-01","0","G","0","1,G",,,,,"0",",G","2",",G","0","1,G","1","1,G","0","1,G","31",",G,13,+",,,"72","1,G,09,","997","G","410","1,G",,,"51.5","1,G","66.0","1,,,G","36.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-02","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","8",",G","0",",G","33",",G,24,",,,"73",",G,26,","1365","G","368",",G",,,"51.9",",G","65.4",",,,G","38.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-03","2","G","2","1,G",,,,,"0","1,G","0","1,G","0",",G","21",",G","0",",G","36","1,G,04,",,,"80",",G,30,+","1546","G","181",",G",,,"59.1","1,G","73.0",",,,G","45.2","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-04","38","G","36",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","45",",G,09,",,,"83",",G,07,","1562","G","16",",G",,,"65.7",",G","79.6",",,,G","51.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-05","250","G","212",",G",,,,,"0",",G","0",",G","0",",G","31",",G","3",",G","51",",G,19,",,,"91",",G,26,","1562","G","0",",G",,,"71.8",",G","85.8",",,,G","57.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-06","512","G","262","3,G",,,,,"0","2,G","0","2,G","0","1,G","29","1,G","0","1,G","62","2,G,02,+",,,"88","1,G,02,","1562","G","0","1,G",,,"74.8","3,G","83.4","1,,,G","66.1","2,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-07","846","G","334","1,G",,,,,"0","1,G","0","1,G","0",",G","31",",G","0",",G","66","1,G,11,",,,"86",",G,14,","0","G","0",",G",,,"76.1","1,G","83.7",",,,G","68.5","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-08","1190","G","344",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","64",",G,30,",,,"87",",G,11,","0","G","0",",G",,,"76.1",",G","83.9",",,,G","68.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-09","1413","G","223","1,G",,,,,"0","1,G","0","1,G","0",",G","30",",G","0",",G","53","1,G,29,",,,"88",",G,09,","0","G","0",",G",,,"72.6","1,G","81.1",",,,G","64.1","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-10","1444","G","31",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","45",",G,30,",,,"83",",G,16,","25","G","25",",G",,,"65.2",",G","78.1",",,,G","52.2",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-11","1444","G","0","3,G",,,,,"0","3,G","0","3,G","0",",G","18",",G","0",",G","37","3,G,30,",,,"78",",G,01,","215","G","190",",G",,,"58.1","3,G","70.1",",,,G","46.1","3,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1982-12","1444","G","0","1,G",,,,,"0","1,G","2","1,G","0",",G","1",",G","0",",G","30","1,G,31,",,,"71",",G,10,","600","G","385",",G",,,"52.2","1,G","65.8",",,,G","38.6","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-01","0","G","0",",G",,,,,"0",",G","14",",G","0",",G","0",",G","0",",G","28",",G,04,",,,"68",",G,21,","1131","G","530",",G",,,"47.9",",G","62.0",",,,G","33.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-02","0","G","0",",G",,,,,"0",",G","8",",G","0",",G","8",",G","0",",G","28",",G,04,",,,"76",",G,16,","1536","G","405",",G",,,"50.5",",G","66.2",",,,G","34.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-03","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","27",",G","0",",G","37",",G,20,+",,,"81",",G,11,","1744","G","208",",G",,,"58.3",",G","74.1",",,,G","42.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-04","20","G","20",",G",,,,,"0",",G","0",",G","0",",G","25",",G","0",",G","44",",G,01,",,,"83",",G,05,","1802","G","58",",G",,,"63.8",",G","77.1",",,,G","50.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-05","165","G","145","1,G",,,,,"0","1,G","0","1,G","0",",G","30",",G","0",",G","51","1,G,01,",,,"86",",G,31,","1802","G","0",",G",,,"69.8","1,G","80.2",",,,G","59.5","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-06","486","G","321",",G",,,,,"0",",G","0",",G","0",",G","30",",G","8",",G","58",",G,10,",,,"93",",G,22,","1802","G","0",",G",,,"75.7",",G","86.8",",,,G","64.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-07","825","G","339",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","67",",G,07,+",,,"87",",G,30,","0","G","0",",G",,,"75.9",",G","83.0",",,,G","68.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-08","1165","G","341",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","67",",G,06,+",,,"87",",G,18,","0","G","0",",G",,,"76.0",",G","83.7",",,,G","68.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-09","1440","G","275",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","62",",G,30,",,,"85",",G,29,","0","G","0",",G",,,"74.2",",G","82.0",",,,G","66.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-10","1544","G","103",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","44",",G,31,",,,"85",",G,06,","19","G","19",",G",,,"67.7",",G","78.7",",,,G","56.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-11","1544","G","0",",G",,,,,"0",",G","0",",G","0",",G","29",",G","0",",G","40",",G,30,",,,"80",",G,01,","202","G","182",",G",,,"58.9",",G","73.3",",,,G","44.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1983-12","1544","G","0",",G",,,,,"0",",G","6",",G","0",",G","3",",G","0",",G","31",",G,12,",,,"71",",G,06,","657","G","455",",G",,,"50.3",",G","66.0",",,,G","34.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-01","0","G","0",",G",,,,,"0",",G","18",",G","0",",G","0",",G","0",",G","27",",G,27,",,,"69",",G,12,","1199","G","542",",G",,,"47.5",",G","62.8",",,,G","32.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-02","0","G","0",",G",,,,,"0",",G","4",",G","0",",G","15",",G","0",",G","32",",G,26,+",,,"77",",G,28,","1551","G","352",",G",,,"52.9",",G","69.3",",,,G","36.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-03","9","G","9",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","38",",G,20,",,,"84",",G,18,","1627","G","76",",G",,,"62.9",",G","78.7",",,,G","47.0",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-04","99","G","89",",G",,,,,"0",",G","0",",G","0",",G","29",",G","0",",G","44",",G,09,",,,"89",",G,21,","1638","G","11",",G",,,"67.6",",G","83.0",",,,G","52.2",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-05","319","G","220",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","53",",G,01,",,,"89",",G,19,","1638","G","0",",G",,,"72.1",",G","81.5",",,,G","62.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-06","625","G","307","1,G",,,,,"0","1,G","0","1,G","0",",G","30",",G","0",",G","65","1,G,03,",,,"90",",G,01,","1638","G","0",",G",,,"75.4","1,G","82.8",",,,G","68.0","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-07","953","G","327",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","66",",G,19,",,,"86",",G,18,+","0","G","0",",G",,,"75.6",",G","82.6",",,,G","68.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-08","1291","G","339","1,G",,,,,"0","1,G","0","1,G","0",",G","31",",G","0",",G","65","1,G,13,",,,"89",",G,15,+","0","G","0",",G",,,"76.3","1,G","84.5",",,,G","68.0","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-09","1479","G","187",",G",,,,,"0",",G","0",",G","0",",G","29",",G","0",",G","55",",G,25,",,,"84",",G,02,","0","G","0",",G",,,"71.3",",G","79.4",",,,G","63.1",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-10","1619","G","141",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","49",",G,31,",,,"86",",G,02,","4","G","4",",G",,,"69.4",",G","80.9",",,,G","57.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-11","1619","G","0",",G",,,,,"0",",G","0",",G","0",",G","25",",G","0",",G","38",",G,27,+",,,"78",",G,03,","228","G","224",",G",,,"57.5",",G","72.6",",,,G","42.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1984-12","1619","G","0","1,G",,,,,"0","1,G","3","1,G","0",",G","6",",G","0",",G","29","1,G,26,",,,"72",",G,02,","603","G","375",",G",,,"52.5","1,G","66.9",",,,G","38.1","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-01","0","G","0",",G",,,,,"0",",G","4",",G","0",",G","0",",G","0",",G","30",",G,14,",,,"69",",G,25,","1048","G","446",",G",,,"50.6",",G","64.6",",,,G","36.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-02","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","10",",G","0",",G","34",",G,15,",,,"82",",G,28,","1363","G","315",",G",,,"53.7",",G","68.7",",,,G","38.8",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-03","18","G","18",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","43",",G,19,",,,"83",",G,08,","1412","G","49",",G",,,"64.0",",G","79.8",",,,G","48.2",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-04","140","G","122",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","46",",G,05,",,,"89",",G,25,","1413","G","1",",G",,,"69.0",",G","84.3",",,,G","53.7",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-05","330","G","190",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","53",",G,03,",,,"89",",G,30,","1413","G","0",",G",,,"71.1",",G","82.3",",,,G","59.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-06","645","G","314",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","61",",G,10,",,,"87",",G,13,","1413","G","0",",G",,,"75.5",",G","84.3",",,,G","66.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-07","925","G","280",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","65",",G,24,",,,"85",",G,30,","0","G","0",",G",,,"74.0",",G","80.7",",,,G","67.4",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-08","1270","G","345",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","65",",G,02,+",,,"88",",G,13,","0","G","0",",G",,,"76.1",",G","84.1",",,,G","68.2",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-09","1488","G","217","3,G",,,,,"0","3,G","0","3,G","0",",G","27",",G","0",",G","60","3,G,30,+",,,"86",",G,12,","2","G","2",",G",,,"72.4","3,G","80.0",",,,G","64.9","3,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-10","1575","G","87",",G",,,,,"0",",G","0",",G","0",",G","27",",G","0",",G","47",",G,26,",,,"83",",G,15,+","35","G","33",",G",,,"66.7",",G","76.8",",,,G","56.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-11","1575","G","0",",G",,,,,"0",",G","0",",G","0",",G","27",",G","0",",G","40",",G,26,",,,"79",",G,16,","238","G","202",",G",,,"58.3",",G","72.0",",,,G","44.5",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1985-12","1575","G","0",",G",,,,,"0",",G","0",",G","0",",G","6",",G","0",",G","36",",G,12,",,,"72",",G,14,","589","G","351",",G",,,"53.7",",G","66.7",",,,G","40.6",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-01","0","G","0",",G",,,,,"0",",G","0",",G","0",",G","1",",G","0",",G","32",",G,23,",,,"70",",G,07,","1025","G","436",",G",,,"50.9",",G","65.0",",,,G","36.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-02","0","G","0",",G",,,,,"0",",G","1",",G","0",",G","11",",G","0",",G","32",",G,01,",,,"74",",G,24,","1354","G","329",",G",,,"53.3",",G","68.3",",,,G","38.3",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-03","8","G","8",",G",,,,,"0",",G","0",",G","0",",G","28",",G","0",",G","37",",G,02,",,,"87",",G,30,","1495","G","141",",G",,,"60.7",",G","76.4",",,,G","45.0",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-04","61","G","53",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","44",",G,06,",,,"85",",G,19,","1527","G","32",",G",,,"65.7",",G","79.6",",,,G","51.9",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-05","183","G","122",",G",,,,,"0",",G","0",",G","0",",G","31",",G","0",",G","49",",G,24,",,,"85",",G,31,","1527","G","0",",G",,,"68.9",",G","80.8",",,,G","57.0",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-06","484","G","301",",G",,,,,"0",",G","0",",G","0",",G","30",",G","0",",G","55",",G,02,",,,"90",",G,05,","1527","G","0",",G",,,"75.0",",G","84.1",",,,G","66.0",",,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-07","780","G","296","3,G",,,,,"0","2,G","0","2,G","0","1,G","30","1,G","0","1,G","66","2,G,09,",,,"86","1,G,04,","0","G","0","1,G",,,"75.4","3,G","82.5","1,,,G","68.3","2,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-08","1093","G","312","1,G",,,,,"0","1,G","0","1,G","0",",G","31",",G","0",",G","64","1,G,05,",,,"88",",G,11,","0","G","0",",G",,,"75.5","1,G","83.8",",,,G","67.2","1,,,G"
"NP000444540","KATHMANDU AIRPORT, NP","27.7","85.367","1337.0","1986-09","1317","G","224","1,G",,,,,"0","1,G","0","1,G","0",",G","29",",G","0",",G","60","1,G,21,",,,"87",",G,08,","0","G","0",",G",,,"72.5","1,G","80.4",",,,G","64.5","1,,,G"
